Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1201802,IMC,online,9/15/2013,C,$21
1201803,W.V,mobile,11/22/2013,C,$31
1201804,Z>?,mobile,9/14/2014,C,$44
1201805,@VM,online,8/1/2012,D,$12
1201806,U@5,mobile,1/22/2013,C,$32
1201807,8AX,branch,10/7/2013,C,$8
1201808,Q4V,mobile,4/6/2013,D,$6
1201809,>TY,mobile,4/11/2014,C,$8
1201810,<A:,online,11/21/2014,D,$11
1201811,F:W,mobile,9/12/2014,C,$22
1201812,@OO,branch,10/23/2014,C,$34
1201813,W8;,mobile,11/5/2012,C,$1
1201814,.60,mobile,10/25/2012,D,$23
1201815,?-D,mobile,3/1/2013,D,$21
1201816,AUL,online,5/28/2012,C,$24
1201817,OCG,online,4/7/2014,D,$1
1201818,K:@,online,3/21/2014,C,$42
1201819,C>>,online,9/26/2013,C,$34
1201820,SRJ,mobile,1/22/2013,D,$25
1201821,PX-,mobile,9/22/2012,C,$6
1201822,D>A,online,4/6/2014,D,$21
1201823,/7H,mobile,11/11/2013,C,$30
1201824,2>W,branch,9/8/2014,C,$38
1201825,6BL,mobile,2/17/2013,C,$1
1201826,P1/,mobile,4/14/2013,D,$50
1201827,L><,mobile,5/23/2013,C,$45
1201828,YNP,online,12/13/2013,C,$28
1201829,>D3,online,1/27/2013,D,$7
1201830,3Q>,online,1/4/2013,C,$19
1201831,ZVY,online,3/18/2014,D,$27
1201832,2AP,mobile,8/7/2012,C,$12
1201833,=/Q,mobile,6/25/2014,C,$8
1201834,YRL,online,8/26/2013,C,$50
1201835,E?H,mobile,12/21/2014,D,$4
1201836,Z34,branch,11/8/2013,D,$19
1201837,6=O,mobile,9/6/2013,C,$27
1201838,4T5,mobile,2/9/2012,D,$11
1201839,69J,online,8/27/2014,C,$47
1201840,JQG,mobile,3/8/2014,C,$26
1201841,<:9,branch,9/27/2013,D,$19
1201842,C?C,mobile,11/19/2014,C,$23
1201843,N>=,mobile,6/7/2014,D,$20
1201844,U/Y,mobile,5/12/2013,C,$10
1201845,EJH,online,8/8/2012,C,$38
1201846,ZYC,online,6/1/2013,C,$18
1201847,XWT,online,2/8/2012,D,$43
1201848,5:L,online,6/19/2012,C,$40
1201849,Z/Y,mobile,10/6/2014,C,$8
1201850,@GZ,mobile,2/16/2014,D,$30
1201851,FBD,online,4/28/2012,C,$3
1201852,>>1,mobile,5/20/2012,D,$16
1201853,H4A,branch,1/28/2012,C,$47
1201854,CUS,mobile,6/22/2012,C,$41
1201855,H1F,mobile,7/2/2013,C,$18
1201856,CYK,mobile,11/2/2013,D,$43
1201857,WDU,online,5/10/2012,D,$8
1201858,3>T,online,3/11/2012,C,$46
1201859,E8A,online,9/4/2014,D,$20
1201860,VQB,online,9/27/2012,C,$26
1201861,J0.,mobile,5/24/2014,C,$46
1201862,7>>,mobile,11/6/2014,D,$47
1201863,CT9,online,5/1/2012,C,$25
1201864,2PM,mobile,3/3/2013,D,$37
1201865,9=H,branch,3/27/2014,C,$22
1201866,42K,mobile,4/25/2012,C,$49
1201867,?R8,mobile,2/21/2013,C,$1
1201868,ZRD,online,7/23/2013,D,$3
1201869,T0U,mobile,1/25/2014,C,$15
1201870,TE-,branch,11/1/2013,C,$48
1201871,AMK,mobile,3/17/2014,D,$11
1201872,O48,mobile,4/19/2013,C,$45
1201873,RE@,mobile,5/19/2013,D,$28
1201874,2<8,online,3/23/2013,C,$41
1201875,7BE,online,2/11/2012,C,$39
1201876,>=/,online,11/15/2013,C,$32
1201877,?XI,online,8/23/2012,D,$40
1201878,>8U,mobile,4/8/2012,D,$36
1201879,U?A,mobile,8/10/2013,C,$24
1201880,WYY,online,3/3/2012,D,$3
1201881,ESI,mobile,11/22/2014,C,$11
1201882,W.I,branch,7/1/2014,C,$36
1201883,T?H,mobile,10/6/2014,D,$3
1201884,ZEA,mobile,12/4/2013,C,$14
1201885,DP5,mobile,2/15/2013,D,$16
1201886,RQE,online,6/13/2013,C,$3
1201887,IBV,online,8/17/2012,C,$46
1201888,N/7,online,1/20/2014,C,$31
1201889,Q<A,online,1/12/2012,D,$25
1201890,NK>,mobile,11/1/2014,C,$29
1201891,FC?,mobile,2/19/2013,C,$44
1201892,6F/,online,7/3/2012,D,$7
1201893,P1F,mobile,2/25/2013,C,$18
1201894,2<7,branch,1/25/2014,D,$26
1201895,SI0,mobile,1/9/2014,C,$37
1201896,F:1,mobile,2/15/2014,C,$40
1201897,/U.,online,12/13/2014,C,$15
1201898,B0L,mobile,11/8/2014,D,$43
1201899,Y/2,branch,5/22/2013,D,$32
1201900,/T<,mobile,8/13/2014,C,$3
1201901,XP>,mobile,8/3/2013,D,$41
1201902,M2W,mobile,5/20/2013,C,$41
1201903,98X,online,6/28/2012,C,$5
1201904,U0:,online,5/13/2013,D,$6
1201905,DI=,online,6/27/2014,C,$17
1201906,BLS,online,5/15/2014,D,$9
1201907,6/F,mobile,12/6/2012,C,$29
1201908,5.Y,mobile,2/22/2014,C,$10
1201909,>AK,online,3/3/2012,C,$40
1201910,U3H,mobile,2/14/2013,D,$2
1201911,-:Q,branch,2/20/2013,C,$3
1201912,/0<,mobile,12/24/2013,C,$32
1201913,=FC,mobile,6/8/2013,D,$44
1201914,FH2,mobile,5/1/2013,C,$22
1201915,4EY,online,3/23/2012,D,$46
1201916,WPQ,online,1/18/2013,C,$17
1201917,1U:,online,6/25/2014,C,$37
1201918,TTM,online,3/18/2012,C,$28
1201919,BAG,mobile,12/1/2013,D,$23
1201920,@P.,mobile,3/1/2014,D,$41
1201921,-@Q,online,1/17/2014,C,$46
1201922,NQ/,mobile,12/16/2012,D,$36
1201923,;G-,branch,9/19/2012,C,$20
1201924,O7/,mobile,8/26/2012,C,$40
1201925,K@N,mobile,1/7/2012,D,$34
1201926,OLF,online,1/12/2012,C,$34
1201927,H77,mobile,4/24/2014,D,$34
1201928,I-U,branch,4/17/2013,C,$50
1201929,/H8,mobile,8/14/2012,C,$31
1201930,45>,mobile,6/4/2014,C,$23
1201931,HNQ,mobile,4/24/2014,D,$15
1201932,>I/,online,3/3/2012,C,$50
1201933,M;S,online,11/4/2013,C,$24
1201934,;H-,online,10/16/2013,D,$27
1201935,02L,online,1/14/2013,C,$48
1201936,>0M,mobile,3/13/2013,D,$7
1201937,H9/,mobile,3/27/2014,C,$49
1201938,NSM,online,2/10/2014,C,$17
1201939,0<0,mobile,11/7/2014,C,$44
1201940,<DV,branch,4/1/2012,D,$36
1201941,FUK,mobile,8/13/2012,D,$44
1201942,5UI,mobile,2/23/2014,C,$45
1201943,6SX,mobile,7/26/2013,D,$3
1201944,:49,online,7/9/2013,C,$5
1201945,QH3,online,2/26/2013,C,$18
1201946,/RO,online,9/13/2013,D,$44
1201947,YC-,online,5/4/2013,C,$32
1201948,Z-I,mobile,4/14/2013,D,$46
1201949,>=B,mobile,10/11/2014,C,$13
1201950,OLM,online,8/18/2014,C,$38
1201951,FXA,mobile,5/23/2014,C,$27
1201952,/IF,branch,5/23/2014,D,$49
1201953,S6-,mobile,1/11/2012,C,$12
1201954,@S3,mobile,7/23/2012,C,$4
1201955,;8/,online,2/15/2012,D,$40
1201956,HJG,mobile,11/21/2012,C,$20
1201957,@XP,branch,12/5/2012,D,$11
1201958,=DP,mobile,2/21/2014,C,$16
1201959,:2/,mobile,2/14/2013,C,$21
1201960,X/.,mobile,12/26/2012,C,$8
1201961,OYI,online,10/23/2014,D,$42
1201962,T-N,online,10/8/2014,D,$4
1201963,VER,online,2/25/2012,C,$11
1201964,40;,online,11/10/2014,D,$35
1201965,8@;,mobile,5/17/2014,C,$42
1201966,U1K,mobile,12/6/2013,C,$2
1201967,SX=,online,7/17/2013,D,$41
1201968,73Y,mobile,6/26/2012,C,$33
1201969,8UG,branch,3/8/2014,D,$44
1201970,ZGQ,mobile,5/21/2014,C,$21
1201971,MV/,mobile,4/10/2012,C,$22
1201972,3-9,mobile,10/27/2012,C,$8
1201973,HQ>,online,5/17/2013,D,$45
1201974,R=D,online,2/1/2013,C,$32
1201975,QC?,online,3/20/2013,C,$33
1201976,;QM,online,7/11/2014,D,$37
1201977,/Y-,mobile,12/16/2012,C,$38
1201978,PBS,mobile,11/23/2014,D,$21
1201979,KJX,online,8/25/2013,C,$10
1201980,IW;,mobile,7/6/2014,C,$4
1201981,KJY,branch,2/12/2012,C,$19
1201982,C0N,mobile,3/16/2013,D,$38
1201983,KI6,mobile,3/4/2013,D,$34
1201984,S?S,online,2/27/2014,C,$20
1201985,N6T,mobile,12/22/2014,D,$4
1201986,CJ<,branch,6/6/2012,C,$2
1201987,2YJ,mobile,6/16/2014,C,$14
1201988,A-N,mobile,8/13/2013,D,$48
1201989,KO5,mobile,3/1/2014,C,$12
1201990,:>:,online,4/5/2014,D,$41
1201991,:9Z,online,2/9/2014,C,$17
1201992,AKO,online,10/23/2014,C,$33
1201993,U2:,online,12/26/2014,C,$16
1201994,J;O,mobile,7/24/2012,D,$23
1201995,J69,mobile,4/27/2014,C,$50
1201996,DLM,online,9/16/2012,C,$42
1201997,6GD,mobile,10/11/2012,D,$11
1201998,=>>,branch,1/9/2012,C,$40
1201999,TJZ,mobile,11/8/2013,D,$47
1202000,I@K,mobile,5/4/2014,C,$36
1202001,8;Z,mobile,10/15/2014,C,$48
1202002,N<F,online,8/11/2014,C,$13
1202003,3=;,online,12/6/2014,D,$28
1202004,>JS,online,6/8/2014,D,$24
1202005,G:M,online,7/10/2014,C,$4
1202006,YNC,mobile,6/13/2012,D,$18
1202007,G:G,mobile,8/3/2013,C,$48
1202008,9Y8,online,9/14/2013,C,$2
1202009,MUM,mobile,7/15/2013,D,$14
1202010,R3O,branch,4/27/2012,C,$12
1202011,>F6,mobile,11/23/2013,D,$22
1202012,6HC,mobile,12/21/2012,C,$15
1202013,IGJ,online,10/27/2013,C,$27
1202014,O-J,mobile,3/10/2012,C,$3
1202015,TH?,branch,4/19/2014,D,$45
1202016,580,mobile,4/17/2013,C,$27
1202017,4XX,mobile,4/16/2013,C,$37
1202018,JAS,mobile,12/3/2014,D,$30
1202019,P/H,online,1/22/2013,C,$48
1202020,?>I,online,2/7/2013,D,$26
1202021,9-J,online,3/6/2012,C,$22
1202022,-U6,online,7/18/2014,C,$34
1202023,-Y-,mobile,8/13/2013,C,$4
1202024,FB9,mobile,2/18/2013,D,$46
1202025,LF4,online,6/22/2014,D,$24
1202026,:9V,mobile,6/22/2014,C,$20
1202027,5?X,branch,8/16/2013,D,$39
1202028,/<V,mobile,7/2/2013,C,$50
1202029,:;5,mobile,1/18/2012,C,$27
1202030,OK;,mobile,5/14/2013,D,$23
1202031,Q5B,online,7/11/2013,C,$32
1202032,T6N,online,4/13/2014,D,$18
1202033,8TP,online,8/21/2013,C,$17
1202034,VZT,online,12/23/2012,C,$44
1202035,IV:,mobile,1/25/2014,C,$20
1202036,754,mobile,11/21/2013,D,$23
1202037,36>,online,6/18/2013,C,$34
1202038,.ML,mobile,11/21/2014,C,$26
1202039,4D0,branch,12/15/2012,D,$3
1202040,LO>,mobile,3/27/2013,C,$38
1202041,Q9E,mobile,1/28/2013,D,$43
1202042,BC=,online,3/7/2014,C,$48
1202043,IRR,mobile,11/20/2014,C,$7
1202044,==K,branch,12/23/2014,C,$8
1202045,-5J,mobile,2/22/2013,D,$34
1202046,;=I,mobile,2/4/2012,D,$10
1202047,2?G,mobile,5/11/2012,C,$48
1202048,NF-,online,11/6/2012,D,$15
1202049,?-Q,online,12/27/2013,C,$16
1202050,1SX,online,2/2/2013,C,$37
1202051,>ZA,online,6/28/2012,D,$32
1202052,>NP,mobile,3/10/2012,C,$9
1202053,2<L,mobile,6/11/2012,D,$44
1202054,=J;,online,4/23/2013,C,$23
1202055,T-8,mobile,12/6/2013,C,$30
1202056,-9O,branch,1/26/2012,C,$6
1202057,IIV,mobile,4/18/2014,D,$20
1202058,V-6,mobile,10/21/2012,C,$17
1202059,U?X,mobile,11/16/2014,C,$15
1202060,614,online,2/4/2013,D,$9
1202061,IE0,online,2/24/2012,C,$39
1202062,U?U,online,1/5/2012,D,$32
1202063,V92,online,1/21/2012,C,$20
1202064,0.J,mobile,4/6/2013,C,$38
1202065,-:/,mobile,12/22/2013,C,$14
1202066,U>0,online,11/17/2014,D,$5
1202067,>N=,mobile,12/19/2012,D,$40
1202068,E63,branch,5/23/2013,C,$17
1202069,:75,mobile,2/13/2014,D,$39
1202070,YQQ,mobile,4/14/2012,C,$32
1202071,JYL,online,8/10/2014,C,$15
1202072,H8;,mobile,8/14/2014,D,$43
1202073,0:F,branch,7/21/2012,C,$2
1202074,3AI,mobile,11/5/2014,D,$43
1202075,Y/G,mobile,9/7/2013,C,$27
1202076,:41,mobile,10/2/2013,C,$13
1202077,Z3@,online,7/22/2013,C,$13
1202078,L?@,online,4/14/2014,D,$1
1202079,G13,online,2/13/2014,C,$26
1202080,SMY,online,6/20/2014,C,$12
1202081,G-W,mobile,7/16/2014,D,$4
1202082,5G<,mobile,8/7/2014,C,$28
1202083,AMQ,online,2/14/2012,D,$38
1202084,/9G,mobile,7/12/2013,C,$34
1202085,75C,branch,4/13/2012,C,$32
1202086,6IA,mobile,10/5/2012,C,$30
1202087,BEC,mobile,8/12/2013,D,$7
1202088,P6S,mobile,8/7/2013,D,$34
1202089,<OX,online,3/27/2014,C,$40
1202090,C/M,online,1/9/2013,D,$12
1202091,F<5,online,10/28/2013,C,$9
1202092,--I,online,3/14/2012,C,$16
1202093,=69,mobile,10/28/2012,D,$41
1202094,27/,mobile,8/23/2013,C,$42
1202095,XZ2,online,11/9/2013,D,$22
1202096,RV4,mobile,1/6/2014,C,$16
1202097,0T/,branch,7/1/2012,C,$18
1202098,WY.,mobile,2/6/2013,C,$50
1202099,;>I,mobile,5/11/2014,D,$28
1202100,V/N,online,2/25/2014,C,$42
1202101,TBX,mobile,7/4/2014,C,$21
1202102,QLO,branch,10/6/2014,D,$36
1202103,>RP,mobile,2/9/2013,C,$18
1202104,FNQ,mobile,4/24/2014,D,$26
1202105,CU5,mobile,4/14/2014,C,$48
1202106,Y6J,online,1/1/2012,C,$4
1202107,8X?,online,3/6/2014,C,$32
1202108,FHT,online,1/23/2012,D,$21
1202109,<2@,online,10/1/2014,D,$23
1202110,ME5,mobile,8/4/2012,C,$1
1202111,1AQ,mobile,4/23/2014,D,$35
1202112,ZZW,online,8/19/2012,C,$10
1202113,N4C,mobile,11/11/2014,C,$4
1202114,2O?,branch,12/14/2013,D,$43
1202115,OIW,mobile,11/19/2014,C,$21
1202116,;RP,mobile,7/10/2012,D,$42
1202117,K9V,mobile,1/23/2014,C,$49
1202118,SSZ,online,8/13/2013,C,$47
1202119,8X5,online,7/3/2014,C,$26
1202120,PMR,online,9/21/2014,D,$13
1202121,AG?,online,8/7/2012,C,$49
1202122,EKP,mobile,8/11/2013,C,$11
1202123,:DM,mobile,7/20/2014,D,$3
1202124,0/X,online,12/10/2014,C,$8
1202125,=NS,mobile,8/11/2013,D,$28
1202126,GJ4,branch,9/22/2014,C,$6
1202127,0NI,mobile,8/11/2014,C,$2
1202128,.KU,mobile,8/20/2014,C,$14
1202129,-?I,online,5/7/2013,D,$49
1202130,Z?-,mobile,11/23/2013,D,$48
1202131,I/4,branch,9/14/2013,C,$25
1202132,F@J,mobile,9/15/2012,D,$40
1202133,VAR,mobile,4/5/2013,C,$41
1202134,=V3,mobile,1/19/2012,C,$37
1202135,XL1,online,2/2/2014,D,$15
1202136,LP7,online,4/18/2014,C,$15
1202137,2E7,online,10/6/2014,D,$20
1202138,DZJ,online,3/12/2014,C,$31
1202139,U6P,mobile,4/10/2013,C,$17
1202140,U5N,mobile,1/16/2014,C,$34
1202141,9F2,online,9/20/2012,D,$46
1202142,O9A,mobile,10/6/2013,C,$50
1202143,:-O,branch,9/2/2013,C,$28
1202144,?DJ,mobile,7/2/2014,D,$8
1202145,N/0,mobile,6/18/2012,C,$16
1202146,GB1,mobile,2/16/2014,D,$21
1202147,CB?,online,11/12/2014,C,$23
1202148,RGP,online,1/28/2014,C,$33
1202149,A=/,online,4/16/2014,C,$34
1202150,AOM,online,12/8/2013,D,$22
1202151,0<E,mobile,12/6/2014,D,$20
1202152,R9S,mobile,12/23/2014,C,$25
1202153,DVB,online,2/11/2012,D,$20
1202154,IY:,mobile,10/9/2012,C,$29
1202155,RCA,branch,11/25/2014,C,$24
1202156,EGU,mobile,6/4/2014,D,$36
1202157,S=D,mobile,5/10/2014,C,$1
1202158,Q6P,online,3/12/2013,D,$22
1202159,QEU,mobile,11/14/2013,C,$49
1202160,;VV,branch,10/26/2012,C,$45
1202161,YMD,mobile,9/8/2014,C,$33
1202162,;IV,mobile,10/3/2013,D,$3
1202163,.GY,mobile,10/9/2014,C,$5
1202164,5-G,online,8/14/2013,C,$26
1202165,=>9,online,12/16/2012,D,$6
1202166,HX=,online,7/19/2014,C,$23
1202167,XDL,online,6/3/2014,D,$44
1202168,T2W,mobile,6/23/2012,C,$4
1202169,SZF,mobile,11/10/2014,C,$38
1202170,8VK,online,10/8/2012,C,$39
1202171,CJ:,mobile,11/11/2012,D,$38
1202172,5@V,branch,2/23/2013,D,$11
1202173,1QU,mobile,12/7/2012,C,$11
1202174,RNW,mobile,5/3/2014,D,$21
1202175,H/S,mobile,12/24/2013,C,$30
1202176,46Y,online,11/5/2014,C,$39
1202177,FV=,online,7/12/2013,D,$20
1202178,I5R,online,10/24/2012,C,$31
1202179,XWD,online,1/6/2012,D,$42
1202180,9K;,mobile,8/22/2014,C,$30
1202181,O:?,mobile,3/21/2014,C,$49
1202182,BGL,online,5/11/2013,C,$8
1202183,-C6,mobile,11/19/2013,D,$9
1202184,H:<,branch,11/7/2012,C,$18
1202185,UER,mobile,5/8/2014,C,$24
1202186,;Z-,mobile,12/16/2013,D,$28
1202187,<TF,online,7/17/2014,C,$2
1202188,/UW,mobile,3/28/2013,D,$1
1202189,208,branch,7/8/2014,C,$48
1202190,@KW,mobile,8/10/2012,C,$5
1202191,JL5,mobile,9/10/2014,C,$34
1202192,-Q5,mobile,8/14/2014,D,$5
1202193,498,online,3/3/2014,D,$50
1202194,C:F,online,6/15/2014,C,$21
1202195,J5T,online,1/12/2014,D,$25
1202196,HVN,online,3/13/2014,C,$28
1202197,HX0,mobile,10/23/2012,C,$14
1202198,GIO,mobile,6/26/2012,D,$49
1202199,OU@,online,10/5/2012,C,$15
1202200,@Y-,mobile,7/20/2013,D,$10
1202201,6=M,branch,11/26/2012,C,$31
1202202,JB/,mobile,9/9/2014,C,$7
1202203,6Y@,mobile,1/22/2013,C,$13
1202204,C6R,mobile,12/9/2013,D,$28
1202205,LF=,online,11/6/2012,C,$43
1202206,-6?,online,9/12/2013,C,$48
1202207,IWM,online,4/1/2012,D,$30
1202208,:US,online,7/6/2012,C,$31
1202209,=@J,mobile,5/17/2012,D,$2
1202210,UE5,mobile,10/26/2013,C,$45
1202211,.B9,online,10/12/2013,C,$13
1202212,53H,mobile,10/12/2014,C,$11
1202213,;Q9,branch,4/12/2012,D,$4
1202214,HKT,mobile,3/9/2013,D,$43
1202215,NDY,mobile,3/10/2013,C,$20
1202216,O0L,online,12/20/2012,D,$33
1202217,:NS,mobile,5/15/2014,C,$36
1202218,1<U,branch,11/22/2012,C,$12
1202219,RBS,mobile,1/18/2013,D,$34
1202220,KB>,mobile,7/2/2013,C,$35
1202221,GP5,mobile,5/11/2013,D,$11
1202222,8;3,online,4/28/2012,C,$46
1202223,S5C,online,8/12/2012,C,$4
1202224,:<X,online,12/14/2012,C,$16
1202225,=R9,online,1/18/2014,D,$42
1202226,BB7,mobile,8/17/2013,C,$34
1202227,DSG,mobile,3/13/2012,C,$8
1202228,DNS,online,11/1/2012,D,$32
1202229,MAJ,mobile,12/18/2013,C,$39
1202230,9-K,branch,5/26/2013,D,$33
1202231,R?3,mobile,2/25/2012,C,$9
1202232,NW@,mobile,12/11/2014,C,$45
1202233,FVH,mobile,11/14/2014,C,$31
1202234,6ZI,online,4/12/2014,D,$43
1202235,<ZY,online,6/15/2014,D,$31
1202236,US>,online,2/2/2012,C,$29
1202237,S=>,online,12/26/2014,D,$21
1202238,O@Z,mobile,7/9/2012,C,$44
1202239,.3/,mobile,6/28/2012,C,$24
1202240,1MC,online,7/12/2012,D,$7
1202241,J.>,mobile,10/28/2014,C,$6
1202242,B-3,branch,3/28/2013,D,$24
1202243,IXL,mobile,1/9/2013,C,$8
1202244,53>,mobile,4/14/2012,C,$7
1202245,0O@,online,6/17/2013,C,$13
1202246,=QS,mobile,9/12/2013,D,$10
1202247,TN9,branch,8/9/2012,C,$18
1202248,7<@,mobile,10/28/2014,C,$42
1202249,D:H,mobile,9/6/2013,D,$1
1202250,F5.,mobile,8/25/2013,C,$35
1202251,-.N,online,8/20/2012,D,$32
1202252,PHN,online,10/19/2014,C,$2
1202253,Z6S,online,8/25/2014,C,$43
1202254,KO4,online,5/13/2013,C,$21
1202255,MLN,mobile,7/24/2014,D,$29
1202256,N./,mobile,3/23/2013,D,$25
1202257,3HW,online,5/5/2014,C,$40
1202258,Z-R,mobile,1/7/2014,D,$37
1202259,;I4,branch,4/25/2012,C,$48
1202260,PA/,mobile,6/6/2013,C,$42
1202261,P?E,mobile,3/14/2013,D,$3
1202262,F=C,mobile,4/26/2013,C,$12
1202263,3QZ,online,3/4/2014,D,$32
1202264,X6D,online,6/20/2013,C,$32
1202265,O0C,online,2/6/2014,C,$27
1202266,F<4,online,4/19/2012,C,$43
1202267,7/5,mobile,4/14/2012,D,$11
1202268,=43,mobile,4/4/2013,C,$47
1202269,H9U,online,1/19/2012,C,$6
1202270,JXD,mobile,4/27/2014,D,$2
1202271,::?,branch,8/19/2014,C,$16
1202272,T50,mobile,6/24/2014,D,$8
1202273,Y<V,mobile,11/23/2012,C,$31
1202274,SQH,online,1/19/2012,C,$50
1202275,=8D,mobile,11/24/2012,C,$43
1202276,?D?,branch,10/16/2013,D,$17
1202277,R11,mobile,2/15/2013,D,$35
1202278,CAU,mobile,3/18/2013,C,$37
1202279,ZT2,mobile,3/19/2013,D,$30
1202280,GAB,online,12/3/2013,C,$45
1202281,BVC,online,11/12/2012,C,$42
1202282,KM4,online,11/13/2014,D,$25
1202283,Q?O,online,4/26/2012,C,$25
1202284,K/C,mobile,7/2/2014,D,$25
1202285,XKA,mobile,4/7/2013,C,$41
1202286,R</,online,5/23/2014,C,$10
1202287,43N,mobile,5/20/2013,C,$41
1202288,-9<,branch,2/1/2012,D,$1
1202289,59C,mobile,6/5/2012,C,$5
1202290,FHV,mobile,3/20/2012,C,$22
1202291,I8T,mobile,3/16/2013,D,$14
1202292,WK<,online,4/27/2013,C,$31
1202293,VL6,online,12/5/2012,D,$39
1202294,8N2,online,9/28/2013,C,$24
1202295,TC7,online,10/17/2012,C,$13
1202296,Z:A,mobile,8/15/2012,C,$50
1202297,5/9,mobile,8/17/2014,D,$24
1202298,30L,online,3/19/2013,D,$32
1202299,BON,mobile,8/26/2014,C,$5
1202300,YQ.,branch,2/4/2014,D,$49
1202301,?8T,mobile,1/12/2012,C,$11
1202302,RIN,mobile,6/24/2013,C,$18
1202303,V<7,online,5/15/2012,D,$16
1202304,W>F,mobile,4/7/2014,C,$49
1202305,O.-,branch,5/19/2013,D,$30
1202306,YGB,mobile,9/17/2013,C,$3
1202307,@/3,mobile,7/19/2012,C,$28
1202308,J8B,mobile,7/27/2013,C,$37
1202309,YM3,online,4/17/2012,D,$46
1202310,@S.,online,8/14/2012,C,$48
1202311,F<R,online,7/16/2014,C,$22
1202312,707,online,8/18/2012,D,$34
1202313,992,mobile,11/20/2012,C,$33
1202314,X8J,mobile,6/8/2013,D,$32
1202315,A.M,online,7/24/2014,C,$40
1202316,Q/T,mobile,5/3/2014,C,$30
1202317,YUQ,branch,7/1/2012,C,$27
1202318,16V,mobile,5/17/2012,D,$25
1202319,7<G,mobile,8/18/2014,D,$38
1202320,6SR,mobile,5/5/2013,C,$47
1202321,P3:,online,11/21/2013,D,$11
1202322,CM2,online,12/16/2012,C,$44
1202323,36C,online,3/4/2012,C,$25
1202324,8Q9,online,6/8/2013,D,$16
1202325,IRA,mobile,12/19/2012,C,$1
1202326,W.V,mobile,11/21/2013,D,$43
1202327,6=H,online,6/2/2012,C,$23
1202328,XKV,mobile,8/2/2013,C,$42
1202329,HXV,branch,4/3/2012,C,$13
1202330,M0-,mobile,12/13/2012,D,$48
1202331,7WM,mobile,1/12/2014,C,$17
1202332,./B,online,4/24/2012,C,$16
1202333,5O:,mobile,7/26/2014,D,$43
1202334,M64,branch,9/1/2014,C,$38
1202335,?A@,mobile,10/22/2012,D,$19
1202336,AMS,mobile,7/11/2013,C,$38
1202337,G:3,mobile,11/27/2013,C,$46
1202338,IIP,online,9/25/2014,C,$4
1202339,G/:,online,4/10/2012,D,$40
1202340,H>=,online,6/3/2012,D,$14
1202341,7BK,online,8/12/2013,C,$7
1202342,-?L,mobile,8/9/2012,D,$7
1202343,PD3,mobile,11/13/2014,C,$4
1202344,V88,online,1/2/2012,C,$6
1202345,:.W,mobile,9/8/2012,D,$11
1202346,I;L,branch,5/12/2012,C,$2
1202347,EJV,mobile,10/17/2013,D,$32
1202348,W01,mobile,2/17/2014,C,$3
1202349,8ZL,mobile,7/11/2012,C,$14
1202350,DF:,online,2/16/2014,C,$38
1202351,XDP,online,5/1/2014,D,$11
1202352,EPG,online,2/5/2013,C,$37
1202353,30X,online,3/19/2013,C,$42
1202354,5MU,mobile,2/1/2014,D,$16
1202355,UQW,mobile,8/27/2013,C,$35
1202356,AS<,online,8/5/2014,D,$10
1202357,=D5,mobile,4/16/2014,C,$9
1202358,X:W,branch,9/7/2012,C,$19
1202359,281,mobile,4/17/2013,C,$18
1202360,KA8,mobile,6/22/2012,D,$31
1202361,0-6,online,10/15/2013,D,$39
1202362,<SR,mobile,5/12/2013,C,$47
1202363,3J7,branch,2/28/2012,D,$8
1202364,<5G,mobile,8/25/2012,C,$11
1202365,/>5,mobile,3/25/2013,C,$49
1202366,E63,mobile,6/20/2013,D,$8
1202367,R.=,online,7/7/2014,C,$34
1202368,F:O,online,4/15/2012,D,$3
1202369,?0C,online,2/18/2013,C,$40
1202370,QXW,online,2/3/2014,C,$3
1202371,VTG,mobile,5/12/2014,C,$21
1202372,K?L,mobile,7/16/2014,D,$38
1202373,S8Q,online,5/20/2014,C,$23
1202374,OUT,mobile,5/2/2013,C,$32
1202375,?59,branch,12/4/2014,D,$39
1202376,>15,mobile,11/9/2013,C,$41
1202377,?SS,mobile,1/27/2013,D,$33
1202378,LZ2,mobile,1/14/2014,C,$47
1202379,GI3,online,11/9/2013,C,$20
1202380,LSA,online,4/27/2012,C,$36
1202381,LOA,online,9/28/2014,D,$9
1202382,YW;,online,1/25/2014,D,$16
1202383,40P,mobile,1/22/2012,C,$37
1202384,I;W,mobile,9/4/2014,D,$4
1202385,5B:,online,12/24/2013,C,$3
1202386,I9>,mobile,9/6/2013,C,$5
1202387,DK.,branch,8/4/2012,D,$20
1202388,/?K,mobile,1/27/2013,C,$2
1202389,S<5,mobile,7/24/2014,D,$45
1202390,M<Z,online,7/10/2013,C,$17
1202391,=BM,mobile,5/26/2012,C,$33
1202392,?8U,branch,9/16/2014,C,$48
1202393,JQ8,mobile,2/18/2013,D,$32
1202394,4FY,mobile,5/15/2012,C,$4
1202395,WT9,mobile,9/8/2014,C,$44
1202396,<..,online,3/19/2012,D,$21
1202397,.35,online,8/24/2014,C,$23
1202398,EXQ,online,12/12/2012,D,$29
1202399,PYQ,online,3/7/2012,C,$5
1202400,.P=,mobile,4/10/2012,C,$10
1202401,C0V,mobile,8/24/2014,C,$5
1202402,:>C,online,12/5/2012,D,$21
1202403,UYO,mobile,3/17/2012,D,$26
1202404,<UX,branch,6/9/2014,C,$11
